,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TotalSpend,GroupedTenure_13-24,GroupedTenure_25-36,GroupedTenure_37-60,GroupedTenure_61-72
5281,0,0,1,1,12,0,0,-1.0952321638651825,-0.7802303473103452,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.9550260200560834,False,False,False,False
5282,0,0,0,0,12,1,0,-1.7461764705111655,-0.9982627422263357,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,-1.3319679724708358,False,False,False,False
5283,0,0,1,0,63,1,1,1.1088449252987718,1.2236880263777317,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,1.3137042500189928,False,False,False,True
5284,0,0,1,0,47,1,1,0.9639356462850822,0.9546013488242361,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,1.0556363017938333,False,False,True,False
5285,1,0,1,0,72,1,1,0.9708327247099241,1.273316219459995,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,1.3115901602099074,False,False,False,True
5286,0,0,1,0,18,1,1,-0.1820879540721771,-0.08421062336798087,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,-0.11956268853866082,True,False,False,False
5287,0,0,1,0,71,1,1,0.704308019127186,1.1407325121323053,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,1.125464013607587,False,False,False,True
5288,1,0,0,0,1,1,1,0.5020731983618899,-1.6870376984479711,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-1.1944176807989255,False,False,False,False
5289,1,0,1,1,42,1,0,-0.04646929147314623,0.5161980346186225,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.40024848414017494,False,False,True,False
5290,0,0,1,0,19,1,1,0.7885845279109212,0.2896569948823955,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0.47290348987046216,True,False,False,False
5291,1,0,1,1,72,1,1,1.0670438700999345,1.2998204082701317,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,1.361735452829318,False,False,False,True
5292,0,0,0,0,70,1,1,1.2038628639282043,1.3168697134709895,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,1.4165778409115537,False,False,False,True
5293,0,1,1,1,56,1,1,0.43998250755502166,0.8871179276610379,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,0.8434418211207266,False,False,True,False
5294,0,0,1,0,46,0,0,-0.3495404606131745,0.4453142989982949,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.2513793860412966,False,False,True,False
5295,0,0,1,0,2,1,0,-1.7131916326181411,-2.040830618216164,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,-2.160920752106034,False,False,False,False
5296,0,0,1,1,72,1,1,1.121505442630658,1.2953732553867487,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,1.3746215749058632,False,False,False,True
5297,1,1,1,0,69,1,1,0.7063154802408619,1.1122616645534509,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1.1033927134740134,False,False,False,True
5298,0,0,0,0,1,1,0,-1.7296051392648102,-2.5244560931065365,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,-2.563982590839307,False,False,False,False
5299,0,0,1,0,53,1,0,-1.656944979867047,-0.008463833108419439,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,-0.5139631051480836,False,False,True,False
5300,0,0,0,0,29,1,0,-1.7213788459787627,-0.35306704982471765,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,-0.8089451159092971,False,True,False,False
5301,1,0,0,0,35,0,0,-0.21944401145289272,0.32111811263526824,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0.19211627670270787,False,True,False,False
5302,1,0,1,0,9,1,1,0.7683825055751604,-0.1654917019784758,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.1039915332720761,False,False,False,False
5303,1,0,1,0,19,1,1,0.7828366454136961,0.3098926467895463,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,0.48729203530388876,True,False,False,False
5304,0,0,0,0,61,1,1,1.2255224122774282,1.234869540450436,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,1.3577927564128336,False,False,False,True
5305,1,0,0,0,8,1,1,-0.038723637215946405,-0.5553631756946749,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.451731048914596,False,False,False,False
5306,0,0,0,0,29,1,0,0.9947574246392559,0.6609667832909696,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,0.8310211912986069,False,True,False,False
5307,1,0,1,0,72,1,1,1.1230814877073252,1.29871986019059,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,1.3777625336786423,False,False,False,True
5308,1,0,0,1,1,1,1,0.9811268628597634,-1.5072768682623185,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,-0.9048152464511358,False,False,False,False
5309,0,0,0,0,7,1,1,0.29979101186316104,-0.5264852531521962,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,-0.3258468456336963,False,False,False,False
5310,1,0,0,0,16,1,1,-0.21088261694000088,-0.16734827736070082,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,-0.19462817022152856,True,False,False,False
5311,1,0,1,1,21,0,1,-1.2850737210583125,-0.3902591778661184,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.702508298228366,True,False,False,False
5312,0,0,0,0,7,0,1,-0.5641369461482884,-0.8140492783819695,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.8186899029271592,False,False,False,False
5313,1,1,1,0,7,1,1,0.796218671828086,-0.2746392151155506,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.025360695577742065,False,False,False,False
5314,1,0,1,1,32,1,1,0.8207986466053634,0.6927569393770545,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,0.8038166142070448,False,True,False,False
5315,1,0,0,0,67,1,0,1.2417741031179437,1.3014614709814625,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,1.415733214998546,False,False,False,True
5316,0,0,1,1,67,1,1,1.1387631716215023,1.2609586766699266,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,1.3524145738434952,False,False,False,True
5317,1,0,0,0,24,1,0,-0.043366851083152406,0.11776094830301681,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.08368567904025423,True,False,False,False
5318,1,0,0,0,17,1,0,-1.6333901006035805,-0.6377208964938739,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,-1.0085264387154338,True,False,False,False
5319,1,0,0,0,24,1,1,-0.20236354288912453,0.10515495593191732,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.025210795582536746,True,False,False,False
5320,1,0,1,0,28,1,0,0.9263834018506828,0.6157678364443665,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,0.7743708113949374,False,True,False,False
5321,0,1,1,0,38,1,0,0.8978967173911626,0.8039346507538072,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,0.9156749228560449,False,False,True,False
5322,0,0,1,1,38,1,0,0.6114630296747687,0.7001544801925254,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,0.7464179342900317,False,False,True,False
5323,1,0,0,0,1,1,1,0.5869111626403283,-1.6552029709004052,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,-1.1430623455662006,False,False,False,False
5324,1,0,1,1,72,1,1,1.0424585006538563,1.268993770612624,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,1.3297637597615652,False,False,False,True
5325,0,0,1,0,8,1,0,1.0049100617841913,-0.1328004547500251,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,0.20149267396588078,False,False,False,False
5326,1,1,1,0,62,1,1,0.8019221690509475,1.0945769260014793,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,1.1182048881959097,False,False,False,True
5327,1,0,1,0,67,1,1,0.7751428595498383,1.1136738357009428,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,1.1253238020781438,False,False,False,True
5328,0,0,1,1,18,1,1,-1.700983280471229,-0.610849980099486,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,-1.0082490913038011,True,False,False,False
5329,1,0,1,0,2,1,1,0.2311306922838206,-1.273384216924417,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,-0.9439285490418959,False,False,False,False
5330,1,0,0,1,33,0,0,-0.8385590739004377,0.04732354096254638,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,-0.21565410337012536,False,True,False,False
5331,0,0,1,0,71,1,1,-1.3935411049315134,0.33007640076565115,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,-0.16193755828605833,False,False,False,True
5332,0,0,0,0,7,1,0,-1.668844257320111,-1.2208134741737986,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,-1.4858731846093558,False,False,False,False
5333,1,0,0,0,5,1,1,0.370702562663259,-0.7641651679499064,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.4941287628563405,False,False,False,False
5334,0,0,0,1,17,1,1,0.8561041381569403,0.2636405419248457,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,0.4725706942071642,True,False,False,False
5335,1,0,0,0,12,1,0,-1.7172803775282268,-0.8745879579883338,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,-1.224017712247446,False,False,False,False
5336,0,1,1,0,50,1,0,1.128586322959685,1.0714679481101956,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,1.198408969905998,False,False,True,False
5337,1,0,0,0,45,1,1,-0.16204813326014325,0.5154672601296437,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.36447026835115603,False,False,True,False
5338,1,0,0,0,56,1,0,0.9613421090443319,1.0889823599750552,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,1.1618970263538153,False,False,True,False
5339,0,0,1,1,59,1,1,0.5166927099943028,0.9558337495754672,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,0.9214136723112747,False,False,True,False
5340,1,0,0,0,1,1,1,0.7400893425544187,-1.5977241562533118,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,-1.0504161306690782,False,False,False,False
